candidate_id	source_id	source_url	status	review_batch_id	import_scope	rank_basis	entity_class	source_claims_used	confidence_detail	parentage_status	query_readiness	exclusion_reason	notes
cand-q49683	src-wikidata-q49683	https://www.wikidata.org/wiki/Q49683	promoted	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Grand Duchy of Lithuania; description: Eastern European monarchical state that existed from 1236 to 1795; article: https://en.wikipedia.org/wiki/Grand_Duchy_of_Lithuania
cand-q170770	src-wikidata-q170770	https://www.wikidata.org/wiki/Q170770	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Grand Principality of Moscow; description: Russian principality (1263–1547); article: https://en.wikipedia.org/wiki/Grand_Principality_of_Moscow
cand-q83546	src-wikidata-q83546	https://www.wikidata.org/wiki/Q83546	promoted	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Grand Principality of Vladimir; description: Russian duchy in 12th-14th century; article: https://en.wikipedia.org/wiki/Vladimir-Suzdal
cand-q193152	src-wikidata-q193152	https://www.wikidata.org/wiki/Q193152	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Great Moravia; description: 9th-century Slavic state; article: https://en.wikipedia.org/wiki/Great_Moravia
cand-q2028318	src-wikidata-q2028318	https://www.wikidata.org/wiki/Q2028318	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Gurian Republic; description: peasant insurrection in Russian Georgia, 1902–06; article: https://en.wikipedia.org/wiki/Gurian_Republic
cand-q600093	src-wikidata-q600093	https://www.wikidata.org/wiki/Q600093	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Habsburg Spain; description: period of Spain under rule by the Spanish Branch of the House of Habsburg in the 16th and 17th centuries; article: https://en.wikipedia.org/wiki/Habsburg_Spain
cand-q153136	src-wikidata-q153136	https://www.wikidata.org/wiki/Q153136	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Habsburg monarchy; description: monarchy in Europe (1282–1918); article: https://en.wikipedia.org/wiki/Habsburg_monarchy
cand-q1055	src-wikidata-q1055	https://www.wikidata.org/wiki/Q1055	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hamburg; description: city and state in the North of Germany; article: https://en.wikipedia.org/wiki/Hamburg
cand-q1033421	src-wikidata-q1033421	https://www.wikidata.org/wiki/Q1033421	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hammudid dynasty; description: dynasty; article: https://en.wikipedia.org/wiki/Hammudid_dynasty
cand-q3013827	src-wikidata-q3013827	https://www.wikidata.org/wiki/Q3013827	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hellenic State; description: 1941-1944 client state of the Axis Powers; article: https://en.wikipedia.org/wiki/Hellenic_State_(1941%E2%80%931944)
cand-q206696	src-wikidata-q206696	https://www.wikidata.org/wiki/Q206696	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Helvetic Republic; description: former Swiss polity under Napoleonic domination; article: https://en.wikipedia.org/wiki/Helvetic_Republic
cand-q766543	src-wikidata-q766543	https://www.wikidata.org/wiki/Q766543	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hispanic Monarchy; description: (1479-1716) set of territories distributed throughout the world, which were governed equally by the Spanish monarch and corresponding to the period of the House of Habsburg; article: https://en.wikipedia.org/wiki/Hispanic_Monarchy_(political_entity)
cand-q673865	src-wikidata-q673865	https://www.wikidata.org/wiki/Q673865	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Hohenzollern-Hechingen; description: Historical German principality; article: https://en.wikipedia.org/wiki/Hohenzollern-Hechingen
cand-q157013	src-wikidata-q157013	https://www.wikidata.org/wiki/Q157013	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Hohenzollern-Sigmaringen; description: historical principality in Germany; article: https://en.wikipedia.org/wiki/Hohenzollern-Sigmaringen
cand-q12548	src-wikidata-q12548	https://www.wikidata.org/wiki/Q12548	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Holy Roman Empire; description: multi-ethnic complex of territories in Western and Central Europe (800/962–1806); article: https://en.wikipedia.org/wiki/Holy_Roman_Empire
cand-q960681	src-wikidata-q960681	https://www.wikidata.org/wiki/Q960681	rejected	batch-500-candidates	contested_review	unsupported	administrative_region	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Humska zemlja; description: zemlja of medieval Bosnian state, historical region of Bosnia and Herzegovina; article: https://en.wikipedia.org/wiki/Humska_zemlja
cand-q16410	src-wikidata-q16410	https://www.wikidata.org/wiki/Q16410	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hungarian People's Republic; description: 1949–1989 socialist republic in Central Europe; article: https://en.wikipedia.org/wiki/Hungarian_People%27s_Republic
cand-q243652	src-wikidata-q243652	https://www.wikidata.org/wiki/Q243652	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hungarian Soviet Republic; description: 1919 socialist state in Central Europe; article: https://en.wikipedia.org/wiki/Hungarian_Soviet_Republic
cand-q18331029	src-wikidata-q18331029	https://www.wikidata.org/wiki/Q18331029	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Hungarian State; description: former Central European state in 1849; article: https://en.wikipedia.org/wiki/Hungarian_State
cand-q10295972	src-wikidata-q10295972	https://www.wikidata.org/wiki/Q10295972	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Hunnic Empire; description: nomadic empire in Europe in the 4th and 5th centuries; article: https://en.wikipedia.org/wiki/History_of_the_Huns
cand-q377350	src-wikidata-q377350	https://www.wikidata.org/wiki/Q377350	promoted	batch-500-candidates	title_identity_only	approximate	confederation	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Iberian Union; description: personal union of Castile, Aragon and Portugal 1580-1640; article: https://en.wikipedia.org/wiki/Iberian_Union
cand-q1649290	src-wikidata-q1649290	https://www.wikidata.org/wiki/Q1649290	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Idel-Ural State; description: former state; article: https://en.wikipedia.org/wiki/Idel-Ural_State
cand-q699923	src-wikidata-q699923	https://www.wikidata.org/wiki/Q699923	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Illyrian Provinces; description: province of the First French Empire; article: https://en.wikipedia.org/wiki/Illyrian_Provinces
cand-q16084290	src-wikidata-q16084290	https://www.wikidata.org/wiki/Q16084290	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Illyrian kingdom; description: ancient illyrian kingdom; article: https://en.wikipedia.org/wiki/Illyrian_kingdom
cand-q153128	src-wikidata-q153128	https://www.wikidata.org/wiki/Q153128	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Independent State of Croatia; description: World War II-era puppet state of Nazi Germany and Fascist Italy (April 1941-May 1945); article: https://en.wikipedia.org/wiki/Independent_State_of_Croatia
cand-q31747	src-wikidata-q31747	https://www.wikidata.org/wiki/Q31747	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Irish Free State; description: state on the island of Ireland between December 1922 and December 1937; article: https://en.wikipedia.org/wiki/Irish_Free_State
cand-q2712121	src-wikidata-q2712121	https://www.wikidata.org/wiki/Q2712121	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Irish Republic; description: short-lived revolutionary state in 1798; article: https://en.wikipedia.org/wiki/Irish_Republic_(1798)
cand-q1140152	src-wikidata-q1140152	https://www.wikidata.org/wiki/Q1140152	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Irish Republic; description: revolutionary state that declared its independence from Great Britain (UKGBI); 1919-1922; article: https://en.wikipedia.org/wiki/Irish_Republic
cand-q3802443	src-wikidata-q3802443	https://www.wikidata.org/wiki/Q3802443	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Isenburg-Wächtersbach; description: ; article: https://en.wikipedia.org/wiki/Isenburg-W%C3%A4chtersbach
cand-q1423581	src-wikidata-q1423581	https://www.wikidata.org/wiki/Q1423581	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Italian Regency of Carnaro; description: former country; article: https://en.wikipedia.org/wiki/Italian_Regency_of_Carnaro
cand-q723118	src-wikidata-q723118	https://www.wikidata.org/wiki/Q723118	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Italian Republic; description: French republic in Northern Italy between 1802 and 1805; article: https://en.wikipedia.org/wiki/Italian_Republic_(Napoleonic)
cand-q153660	src-wikidata-q153660	https://www.wikidata.org/wiki/Q153660	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Italian Social Republic; description: 1943–1945 German puppet state in northern Italy; article: https://en.wikipedia.org/wiki/Italian_Social_Republic
cand-q3968612	src-wikidata-q3968612	https://www.wikidata.org/wiki/Q3968612	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Italian United Provinces; description: 1831 republic in parts of Italy; article: https://en.wikipedia.org/wiki/Italian_United_Provinces
cand-q1448131	src-wikidata-q1448131	https://www.wikidata.org/wiki/Q1448131	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Italian protectorate of Albania; description: kingdom in Southeast Europe between 1939–1943; article: https://en.wikipedia.org/wiki/Kingdom_of_Albania_in_personal_union_with_Italy
cand-q889970	src-wikidata-q889970	https://www.wikidata.org/wiki/Q889970	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Jorvik; description: state; article: https://en.wikipedia.org/wiki/Scandinavian_York
cand-q1241847	src-wikidata-q1241847	https://www.wikidata.org/wiki/Q1241847	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Judicate of Arborea; description: historical kingdom of Sardinia; article: https://en.wikipedia.org/wiki/Judicate_of_Arborea
cand-q58202	src-wikidata-q58202	https://www.wikidata.org/wiki/Q58202	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: July Monarchy; description: kingdom governing France, 1830–1848; article: https://en.wikipedia.org/wiki/July_Monarchy
cand-q2640598	src-wikidata-q2640598	https://www.wikidata.org/wiki/Q2640598	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Kabardia; description: historical country in the North Caucasus; article: https://en.wikipedia.org/wiki/Kabardia
cand-q62623	src-wikidata-q62623	https://www.wikidata.org/wiki/Q62623	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kalmar Union; description: former country. personal union of the three kingdoms of Denmark, Sweden and Norway (1397–1523); article: https://en.wikipedia.org/wiki/Kalmar_Union
cand-q4208290	src-wikidata-q4208290	https://www.wikidata.org/wiki/Q4208290	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kazikumukh Khanate; description: Feudal formation created as a result of the collapse of the Tarkov Shamkhalate (Kumyk feudal state); article: https://en.wikipedia.org/wiki/Gazikumukh_Khanate
cand-q186537	src-wikidata-q186537	https://www.wikidata.org/wiki/Q186537	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Khanate of Qazan; description: former country; article: https://en.wikipedia.org/wiki/Khanate_of_Kazan
cand-q2090473	src-wikidata-q2090473	https://www.wikidata.org/wiki/Q2090473	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Khazar Khaganate; description: khanate, c. 650–969; article: https://en.wikipedia.org/wiki/Khazaria
cand-q12167518	src-wikidata-q12167518	https://www.wikidata.org/wiki/Q12167518	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Kholodny Yar Republic; description: Ukrainian partisan state (1919–1922); article: https://en.wikipedia.org/wiki/Kholodny_Yar_Republic
cand-q1108445	src-wikidata-q1108445	https://www.wikidata.org/wiki/Q1108445	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Kievan Rus'; description: former federation of East Slavic tribes; article: https://en.wikipedia.org/wiki/Kievan_Rus%27
cand-q199442	src-wikidata-q199442	https://www.wikidata.org/wiki/Q199442	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Aragon; description: medieval and early modern kingdom in the Iberian Peninsula (1035-1707); article: https://en.wikipedia.org/wiki/Kingdom_of_Aragon
cand-q231392	src-wikidata-q231392	https://www.wikidata.org/wiki/Q231392	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Asturias; description: former kingdom on the Iberian Peninsula; article: https://en.wikipedia.org/wiki/Kingdom_of_Asturias
cand-q623751	src-wikidata-q623751	https://www.wikidata.org/wiki/Q623751	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Bernicia; description: Anglo-Saxon kingdom in northern Britain; article: https://en.wikipedia.org/wiki/Bernicia
cand-q42585	src-wikidata-q42585	https://www.wikidata.org/wiki/Q42585	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Bohemia; description: monarchy in Central Europe, predecessor of modern Czech Republic; article: https://en.wikipedia.org/wiki/Kingdom_of_Bohemia
cand-q2980623	src-wikidata-q2980623	https://www.wikidata.org/wiki/Q2980623	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Bosnia; description: 1377–1463 Bosnian medieval state, evolved from the Banate of Bosnia; article: https://en.wikipedia.org/wiki/Kingdom_of_Bosnia
cand-q905131	src-wikidata-q905131	https://www.wikidata.org/wiki/Q905131	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Breifne; description: former country; article: https://en.wikipedia.org/wiki/Kingdom_of_Breifne
cand-q771193	src-wikidata-q771193	https://www.wikidata.org/wiki/Q771193	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Brittany; description: short-lived vassal-state of the Frankish Empire; article: https://en.wikipedia.org/wiki/Kingdom_of_Brittany
cand-q147909	src-wikidata-q147909	https://www.wikidata.org/wiki/Q147909	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Bulgaria; description: state on the Balkan Peninsula between 1908 and 1946; article: https://en.wikipedia.org/wiki/Kingdom_of_Bulgaria
cand-q530670	src-wikidata-q530670	https://www.wikidata.org/wiki/Q530670	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Burgundy; description: history of all the kingdoms and others states named Burgundy; article: https://en.wikipedia.org/wiki/Kingdom_of_Burgundy
cand-q179293	src-wikidata-q179293	https://www.wikidata.org/wiki/Q179293	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Castile; description: European sovereign state (1065–1230); article: https://en.wikipedia.org/wiki/Kingdom_of_Castile
cand-q858841	src-wikidata-q858841	https://www.wikidata.org/wiki/Q858841	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Croatia; description: (925–1102) a medieval kingdom comprising most of what is today Croatia as well as, periodically, parts of Bosnia and Herzegovina; article: https://en.wikipedia.org/wiki/Kingdom_of_Croatia_(925%E2%80%931102)
cand-q533558	src-wikidata-q533558	https://www.wikidata.org/wiki/Q533558	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Croatia-Slavonia; description: administrative division that existed between 1868 and 1918 within the Austro-Hungary; article: https://en.wikipedia.org/wiki/Kingdom_of_Croatia-Slavonia
cand-q837136	src-wikidata-q837136	https://www.wikidata.org/wiki/Q837136	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Deheubarth; description: kingdom in west Britain; article: https://en.wikipedia.org/wiki/Deheubarth
cand-q506008	src-wikidata-q506008	https://www.wikidata.org/wiki/Q506008	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Deira; description: kingdom in the north of early Anglo-Saxon Britain; article: https://en.wikipedia.org/wiki/Deira
cand-q436994	src-wikidata-q436994	https://www.wikidata.org/wiki/Q436994	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Dublin; description: former country (839-1171); article: https://en.wikipedia.org/wiki/Kingdom_of_Dublin
cand-q956451	src-wikidata-q956451	https://www.wikidata.org/wiki/Q956451	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Dyfed; description: kingdom in west of Wales; article: https://en.wikipedia.org/wiki/Kingdom_of_Dyfed
cand-q837998	src-wikidata-q837998	https://www.wikidata.org/wiki/Q837998	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of East Anglia; description: Anglo-Saxon kingdom in southeast Britain; article: https://en.wikipedia.org/wiki/Kingdom_of_East_Anglia
cand-q179876	src-wikidata-q179876	https://www.wikidata.org/wiki/Q179876	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of England; description: historic kingdom on the British Isles (927–1649; 1660–1707); article: https://en.wikipedia.org/wiki/Kingdom_of_England
cand-q110888	src-wikidata-q110888	https://www.wikidata.org/wiki/Q110888	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Essex; description: former kingdom on the island of Britain (527–825 CE); article: https://en.wikipedia.org/wiki/Kingdom_of_Essex
cand-q70972	src-wikidata-q70972	https://www.wikidata.org/wiki/Q70972	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of France; description: monarchical state that ruled France from 987 to 1792, and again from 1814 to 1848 (except during the Hundred Days in 1815); article: https://en.wikipedia.org/wiki/Kingdom_of_France
cand-q303421	src-wikidata-q303421	https://www.wikidata.org/wiki/Q303421	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Galicia; description: kingdom in Iberia; article: https://en.wikipedia.org/wiki/Kingdom_of_Galicia
cand-q154667	src-wikidata-q154667	https://www.wikidata.org/wiki/Q154667	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Georgia; description: medieval state in Eastern Europe; article: https://en.wikipedia.org/wiki/Kingdom_of_Georgia
cand-q175211	src-wikidata-q175211	https://www.wikidata.org/wiki/Q175211	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Germany; description: 10th-century kingdom of Germany; article: https://en.wikipedia.org/wiki/Kingdom_of_Germany
cand-q2253783	src-wikidata-q2253783	https://www.wikidata.org/wiki/Q2253783	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Glywysing; description: early medieval petty kingdom in south-east Wales; article: https://en.wikipedia.org/wiki/Glywysing
cand-q1796202	src-wikidata-q1796202	https://www.wikidata.org/wiki/Q1796202	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Granada; description: former state (1492-1833); article: https://en.wikipedia.org/wiki/Kingdom_of_Granada_(Crown_of_Castile)
cand-q161885	src-wikidata-q161885	https://www.wikidata.org/wiki/Q161885	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Great Britain; description: constitutional monarchy in Western Europe (1707–1800); article: https://en.wikipedia.org/wiki/Kingdom_of_Great_Britain
cand-q209065	src-wikidata-q209065	https://www.wikidata.org/wiki/Q209065	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Greece; description: period of Greek statehood from 1832 to 1924 and 1935 to 1973; article: https://en.wikipedia.org/wiki/Kingdom_of_Greece
cand-q816814	src-wikidata-q816814	https://www.wikidata.org/wiki/Q816814	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Gwynedd; description: kingdom in northwest Wales, 401–1283; article: https://en.wikipedia.org/wiki/Kingdom_of_Gwynedd
cand-q187461	src-wikidata-q187461	https://www.wikidata.org/wiki/Q187461	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hereti; description: former country; article: https://en.wikipedia.org/wiki/Kingdom_of_Hereti
cand-q212278	src-wikidata-q212278	https://www.wikidata.org/wiki/Q212278	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Holland; description: French client states in Netherlands (1806-1810); article: https://en.wikipedia.org/wiki/Kingdom_of_Holland
cand-q253094	src-wikidata-q253094	https://www.wikidata.org/wiki/Q253094	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hungary; description: Crownland of the Habsburg Monarchy from 1526 and the Austrian Empire from 1804 until 1867; article: https://en.wikipedia.org/wiki/Kingdom_of_Hungary_(1526%E2%80%931867)
cand-q600018	src-wikidata-q600018	https://www.wikidata.org/wiki/Q600018	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hungary; description: Central European state between 1920 and 1946; article: https://en.wikipedia.org/wiki/Kingdom_of_Hungary_(1920%E2%80%931946)
cand-q171150	src-wikidata-q171150	https://www.wikidata.org/wiki/Q171150	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hungary; description: Central European monarchy (1000–1946); article: https://en.wikipedia.org/wiki/Kingdom_of_Hungary
cand-q16056854	src-wikidata-q16056854	https://www.wikidata.org/wiki/Q16056854	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hungary; description: former Central European monarchy (1301–1526); article: https://en.wikipedia.org/wiki/Kingdom_of_Hungary_(1301%E2%80%931526)
cand-q25395037	src-wikidata-q25395037	https://www.wikidata.org/wiki/Q25395037	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hungary; description: Hungary with Croatia and Slavonia without Istria and Dalmatia (1867–1918); article: https://en.wikipedia.org/wiki/Kingdom_of_Hungary_(1867%E2%80%931918)
